epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,8252.18,1.38167,0.81081,1.37645,0.64049,0.71583,0.69149,0.39135,1.64917,0.84988,1.69869,0.004918,0.004918,0.004918
156,8304.95,1.37741,0.82043,1.38976,0.69606,0.62917,0.63765,0.31647,1.90243,0.98278,1.9176,0.004885,0.004885,0.004885
157,8357.81,1.38091,0.83885,1.40317,0.61748,0.59414,0.59221,0.2871,2.04852,1.05943,2.02729,0.004852,0.004852,0.004852
158,8410.63,1.36916,0.8404,1.39773,0.7133,0.26984,0.26627,0.06714,3.17538,2.84822,3.1954,0.004819,0.004819,0.004819
159,8463.5,1.38824,0.82028,1.41082,0.71085,0.6548,0.64068,0.33867,1.82253,1.03608,1.88793,0.004786,0.004786,0.004786
160,8516.26,1.37558,0.7871,1.3941,0.63207,0.54497,0.58429,0.29366,2.05205,1.51425,2.01098,0.004753,0.004753,0.004753
161,8569.04,1.34524,0.80002,1.36713,0.59598,0.6045,0.58337,0.28158,2.06726,1.12407,2.10665,0.00472,0.00472,0.00472
162,8621.96,1.31313,0.78123,1.36184,0.57782,0.61795,0.60951,0.32046,1.96042,0.98936,1.97469,0.004687,0.004687,0.004687
163,8674.7,1.34557,0.7812,1.37181,0.5606,0.59414,0.54758,0.25484,2.11573,1.12025,2.20613,0.004654,0.004654,0.004654
164,8727.53,1.35436,0.79767,1.39643,0.7377,0.29516,0.27254,0.08318,3.17237,1.96972,3.13303,0.004621,0.004621,0.004621
165,8780.21,1.36772,0.84065,1.39877,0.50795,0.06548,0.0367,0.00571,4.10049,4.51729,4.27514,0.004588,0.004588,0.004588
166,8833.09,1.33608,0.77083,1.39337,0.70136,0.65454,0.65319,0.35193,1.77681,0.8803,1.76405,0.004555,0.004555,0.004555
167,8885.84,1.33095,0.81143,1.35425,0.7183,0.69114,0.69047,0.35988,1.7536,0.89099,1.79909,0.004522,0.004522,0.004522
168,8938.6,1.33907,0.78268,1.36715,0.64116,0.60604,0.62028,0.32728,1.8063,0.97886,1.86969,0.004489,0.004489,0.004489
169,8991.4,1.30449,0.75496,1.34359,0.95121,0.57662,0.65908,0.34991,1.7513,1.0714,1.80206,0.004456,0.004456,0.004456
170,9044.1,1.29655,0.76038,1.33389,0.61046,0.60188,0.61081,0.2676,2.24969,1.26759,2.21147,0.004423,0.004423,0.004423
171,9096.84,1.31725,0.79379,1.35239,0.44109,0.16314,0.31112,0.14537,2.64359,5.20606,2.79614,0.00439,0.00439,0.00439
172,9149.59,1.30804,0.75284,1.35882,0.66977,0.67879,0.6765,0.38167,1.66807,0.87641,1.73179,0.004357,0.004357,0.004357
173,9202.21,1.31363,0.7513,1.34263,0.87048,0.47024,0.4573,0.15505,2.7636,3.9995,2.83395,0.004324,0.004324,0.004324
174,9255,1.27214,0.74667,1.32594,0.94455,0.59325,0.59128,0.27974,1.9825,1.04716,2.03469,0.004291,0.004291,0.004291
175,9307.81,1.35876,0.79143,1.37727,0.61934,0.56437,0.58687,0.24533,2.2222,1.56345,2.23765,0.004258,0.004258,0.004258
176,9360.6,1.31774,0.75119,1.34076,0.74407,0.64499,0.65856,0.30081,2.10386,1.062,2.07382,0.004225,0.004225,0.004225
177,9413.26,1.31913,0.78455,1.33293,0.71218,0.69967,0.69275,0.32354,2.0041,0.99299,1.99884,0.004192,0.004192,0.004192
178,9466.12,1.34661,0.77207,1.33141,0.69811,0.62985,0.64635,0.34427,1.7326,1.00742,1.75657,0.004159,0.004159,0.004159
179,9518.77,1.31746,0.79158,1.34298,0.59526,0.6541,0.64353,0.33809,1.78428,0.91067,1.80107,0.004126,0.004126,0.004126
180,9571.53,1.33187,0.79209,1.35683,0.60893,0.61839,0.6079,0.27925,2.20753,1.18083,2.15328,0.004093,0.004093,0.004093
181,9624.15,1.35498,0.80189,1.3646,0.34575,0.13536,0.226,0.07644,2.76292,5.01382,2.76187,0.00406,0.00406,0.00406
182,9676.94,1.32131,0.77254,1.33843,0.76146,0.72773,0.70309,0.37349,1.65989,0.83719,1.7228,0.004027,0.004027,0.004027
183,9729.74,1.30834,0.78704,1.33375,0.58608,0.57604,0.57728,0.27998,1.92509,1.2437,1.96229,0.003994,0.003994,0.003994
